,county,eis facility id,agency facility id,tri facility id,company name,site name,facility source type,site latitude,site longitude,address,city,zip code,pollutant code,pollutant type(s),total emissions,emissions uom,data set
1605772,Alameda,15734511,1130319997,,"OAKLAND PROPERTY, LLC","DWFIU 1999 HARRISON, LLC",,37.807684,-122.26489099999999,1999 HARRISON STREET,OAKLAND,94612,PM10-PRI,CAP,0.005943619,TON,2017NEI_Feb2020
1605774,Alameda,15734511,1130319997,,"OAKLAND PROPERTY, LLC","DWFIU 1999 HARRISON, LLC",,37.807684,-122.26489099999999,1999 HARRISON STREET,OAKLAND,94612,PM25-PRI,CAP,0.00580122,TON,2017NEI_Feb2020
1605796,Alameda,15734911,1130319378,,MCGUIRE & HESTER,MCGUIRE & HESTER,,37.742906,-122.183925,9009 RAILROAD AVE,OAKLAND,94603,NOX,CAP,0.0009967139999999999,TON,2017NEI_Feb2020
1605799,Alameda,15734911,1130319378,,MCGUIRE & HESTER,MCGUIRE & HESTER,,37.742906,-122.183925,9009 RAILROAD AVE,OAKLAND,94603,PM10-PRI,CAP,0.00015213,TON,2017NEI_Feb2020
1605801,Alameda,15734911,1130319378,,MCGUIRE & HESTER,MCGUIRE & HESTER,,37.742906,-122.183925,9009 RAILROAD AVE,OAKLAND,94603,PM25-PRI,CAP,0.000148485,TON,2017NEI_Feb2020
1605896,Alameda,15735711,1130316445,,CITY OF HAYWARD DEPARTMENT OF,CITY OF HAYWARD GARIN P/S,,37.629014,-122.039026,935 GARIN AVENUE,HAYWARD,94544,NOX,CAP,0.001876713,TON,2017NEI_Feb2020
1605899,Alameda,15735711,1130316445,,CITY OF HAYWARD DEPARTMENT OF,CITY OF HAYWARD GARIN P/S,,37.629014,-122.039026,935 GARIN AVENUE,HAYWARD,94544,PM10-PRI,CAP,2.573e-05,TON,2017NEI_Feb2020
1605901,Alameda,15735711,1130316445,,CITY OF HAYWARD DEPARTMENT OF,CITY OF HAYWARD GARIN P/S,,37.629014,-122.039026,935 GARIN AVENUE,HAYWARD,94544,PM25-PRI,CAP,2.5114e-05,TON,2017NEI_Feb2020
1606104,Alameda,15737511,1130319013,,"ABAXIS, INC","ABAXIS, INC",,37.605612,-122.081098,3240 WHIPPLE ROAD,UNION CITY,94587,NOX,CAP,0.055485067,TON,2017NEI_Feb2020
1606107,Alameda,15737511,1130319013,,"ABAXIS, INC","ABAXIS, INC",,37.605612,-122.081098,3240 WHIPPLE ROAD,UNION CITY,94587,PM10-PRI,CAP,0.002369337,TON,2017NEI_Feb2020
1606109,Alameda,15737511,1130319013,,"ABAXIS, INC","ABAXIS, INC",,37.605612,-122.081098,3240 WHIPPLE ROAD,UNION CITY,94587,PM25-PRI,CAP,0.0023125710000000002,TON,2017NEI_Feb2020
1606130,Alameda,15737611,1130319025,,CITY OF FREMONT DEVELOPMENT,CITY OF FREMONT DEVELOPMENT,,37.547928999999996,-121.976368,39550 LIBERTY STREET,FREMONT,94538,NOX,CAP,0.09683989999999999,TON,2017NEI_Feb2020
1606133,Alameda,15737611,1130319025,,CITY OF FREMONT DEVELOPMENT,CITY OF FREMONT DEVELOPMENT,,37.547928999999996,-121.976368,39550 LIBERTY STREET,FREMONT,94538,PM10-PRI,CAP,0.0047244259999999995,TON,2017NEI_Feb2020
1606135,Alameda,15737611,1130319025,,CITY OF FREMONT DEVELOPMENT,CITY OF FREMONT DEVELOPMENT,,37.547928999999996,-121.976368,39550 LIBERTY STREET,FREMONT,94538,PM25-PRI,CAP,0.0046112359999999995,TON,2017NEI_Feb2020
1606156,Alameda,15737911,1130314196,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.686487,-122.13279299999999,600 LEWELLING BOULEVARD,SAN LEANDRO,94579,NOX,CAP,0.001172946,TON,2017NEI_Feb2020
1606159,Alameda,15737911,1130314196,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.686487,-122.13279299999999,600 LEWELLING BOULEVARD,SAN LEANDRO,94579,PM10-PRI,CAP,1.6081e-05,TON,2017NEI_Feb2020
1606161,Alameda,15737911,1130314196,,STATE OF CALIFORNIA DEPARTMENT,STATE OF CALIFORNIA DEPARTMENT OF TRANSPORTATION,,37.686487,-122.13279299999999,600 LEWELLING BOULEVARD,SAN LEANDRO,94579,PM25-PRI,CAP,1.5696e-05,TON,2017NEI_Feb2020
1606182,Alameda,15738111,1130319980,,BANK OF AMERICA,BANK OF AMERICA C/O JONES LANG LASALLE PEMC,,37.605612,-122.07954199999999,3180 WHIPPLE ROAD,UNION CITY,94587,NOX,CAP,0.1756382,TON,2017NEI_Feb2020
1606185,Alameda,15738111,1130319980,,BANK OF AMERICA,BANK OF AMERICA C/O JONES LANG LASALLE PEMC,,37.605612,-122.07954199999999,3180 WHIPPLE ROAD,UNION CITY,94587,PM10-PRI,CAP,0.004820211,TON,2017NEI_Feb2020
1606187,Alameda,15738111,1130319980,,BANK OF AMERICA,BANK OF AMERICA C/O JONES LANG LASALLE PEMC,,37.605612,-122.07954199999999,3180 WHIPPLE ROAD,UNION CITY,94587,PM25-PRI,CAP,0.004704727,TON,2017NEI_Feb2020
1606246,Alameda,15738911,1130319512,,CITY OF UNION CITY,CITY OF UNION CITY,,37.59919,-122.028805,CITY HALL & UNION CITY CIVIC CTR,UNION CITY,94587,NOX,CAP,0.001846174,TON,2017NEI_Feb2020
1606249,Alameda,15738911,1130319512,,CITY OF UNION CITY,CITY OF UNION CITY,,37.59919,-122.028805,CITY HALL & UNION CITY CIVIC CTR,UNION CITY,94587,PM10-PRI,CAP,4.7600000000000005e-05,TON,2017NEI_Feb2020
1606251,Alameda,15738911,1130319512,,CITY OF UNION CITY,CITY OF UNION CITY,,37.59919,-122.028805,CITY HALL & UNION CITY CIVIC CTR,UNION CITY,94587,PM25-PRI,CAP,4.646e-05,TON,2017NEI_Feb2020
1606517,Alameda,15742311,1130320591,,OAKLAND FIRE STATION 18,OAKLAND FIRE STATION 18,,37.77037,-122.20548000000001,5008 BANCROFT AVE,OAKLAND,94601,NOX,CAP,0.002837744,TON,2017NEI_Feb2020
1606520,Alameda,15742311,1130320591,,OAKLAND FIRE STATION 18,OAKLAND FIRE STATION 18,,37.77037,-122.20548000000001,5008 BANCROFT AVE,OAKLAND,94601,PM10-PRI,CAP,0.000137842,TON,2017NEI_Feb2020
1606522,Alameda,15742311,1130320591,,OAKLAND FIRE STATION 18,OAKLAND FIRE STATION 18,,37.77037,-122.20548000000001,5008 BANCROFT AVE,OAKLAND,94601,PM25-PRI,CAP,0.000134539,TON,2017NEI_Feb2020
1606543,Alameda,15742511,1130318728,,OHLONE COLLEGE,OHLONE COLLEGE,,37.517845,-122.003892,39399 CHERRY STREET,NEWARK,94560,NOX,CAP,0.003324283,TON,2017NEI_Feb2020
1606546,Alameda,15742511,1130318728,,OHLONE COLLEGE,OHLONE COLLEGE,,37.517845,-122.003892,39399 CHERRY STREET,NEWARK,94560,PM10-PRI,CAP,0.000181897,TON,2017NEI_Feb2020
1606548,Alameda,15742511,1130318728,,OHLONE COLLEGE,OHLONE COLLEGE,,37.517845,-122.003892,39399 CHERRY STREET,NEWARK,94560,PM25-PRI,CAP,0.00017753900000000002,TON,2017NEI_Feb2020
1606727,Alameda,15745611,1130319731,,COMCAST CABLE,COMCAST CABLE,,37.701124,-121.758664,3011 COMCAST PLACE,LIVERMORE,94551,NOX,CAP,0.000116858,TON,2017NEI_Feb2020
1606730,Alameda,15745611,1130319731,,COMCAST CABLE,COMCAST CABLE,,37.701124,-121.758664,3011 COMCAST PLACE,LIVERMORE,94551,PM10-PRI,CAP,1.8340000000000001e-06,TON,2017NEI_Feb2020
1606732,Alameda,15745611,1130319731,,COMCAST CABLE,COMCAST CABLE,,37.701124,-121.758664,3011 COMCAST PLACE,LIVERMORE,94551,PM25-PRI,CAP,1.7909999999999999e-06,TON,2017NEI_Feb2020
1606744,Alameda,15745711,1130318783,,PARK BELLEVUE TOWER CONDOMINIU,PARK BELLEVUE TOWER CONDOMINIUM,,37.807649,-122.255408,565 BELLEVUE AVENUE,OAKLAND,94610,NOX,CAP,0.9154443999999999,TON,2017NEI_Feb2020
1606747,Alameda,15745711,1130318783,,PARK BELLEVUE TOWER CONDOMINIU,PARK BELLEVUE TOWER CONDOMINIUM,,37.807649,-122.255408,565 BELLEVUE AVENUE,OAKLAND,94610,PM10-PRI,CAP,0.0310147,TON,2017NEI_Feb2020
1606749,Alameda,15745711,1130318783,,PARK BELLEVUE TOWER CONDOMINIU,PARK BELLEVUE TOWER CONDOMINIUM,,37.807649,-122.255408,565 BELLEVUE AVENUE,OAKLAND,94610,PM25-PRI,CAP,0.030952299999999995,TON,2017NEI_Feb2020
1606781,Alameda,15746111,1130319537,,TOPCON POSITIONING SYSTEMS,TOPCON POSITIONING SYSTEMS,,37.701997999999996,-121.70278200000001,7400 NATIONAL DRIVE,LIVERMORE,94551,NOX,CAP,0.000723472,TON,2017NEI_Feb2020
1606784,Alameda,15746111,1130319537,,TOPCON POSITIONING SYSTEMS,TOPCON POSITIONING SYSTEMS,,37.701997999999996,-121.70278200000001,7400 NATIONAL DRIVE,LIVERMORE,94551,PM10-PRI,CAP,9.6714e-05,TON,2017NEI_Feb2020
1606786,Alameda,15746111,1130319537,,TOPCON POSITIONING SYSTEMS,TOPCON POSITIONING SYSTEMS,,37.701997999999996,-121.70278200000001,7400 NATIONAL DRIVE,LIVERMORE,94551,PM25-PRI,CAP,9.6714e-05,TON,2017NEI_Feb2020
1606833,Alameda,15746511,1130319039,,HOTEL OAKLAND,HOTEL OAKLAND,,37.801977,-122.26736000000001,270 13TH STREET,OAKLAND,94612,NOX,CAP,0.002345891,TON,2017NEI_Feb2020
1606836,Alameda,15746511,1130319039,,HOTEL OAKLAND,HOTEL OAKLAND,,37.801977,-122.26736000000001,270 13TH STREET,OAKLAND,94612,PM10-PRI,CAP,3.2162e-05,TON,2017NEI_Feb2020
1606838,Alameda,15746511,1130319039,,HOTEL OAKLAND,HOTEL OAKLAND,,37.801977,-122.26736000000001,270 13TH STREET,OAKLAND,94612,PM25-PRI,CAP,3.1392e-05,TON,2017NEI_Feb2020
1606868,Alameda,15746711,1130311400,,THORATEC CORPORATION,THORATEC LLC,,37.691590000000005,-121.90483200000001,6035 STONERIDGE DRIVE,PLEASANTON,94588,NOX,CAP,0.29314807600000004,TON,2017NEI_Feb2020
1606871,Alameda,15746711,1130311400,,THORATEC CORPORATION,THORATEC LLC,,37.691590000000005,-121.90483200000001,6035 STONERIDGE DRIVE,PLEASANTON,94588,PM10-PRI,CAP,0.008719301,TON,2017NEI_Feb2020
1606873,Alameda,15746711,1130311400,,THORATEC CORPORATION,THORATEC LLC,,37.691590000000005,-121.90483200000001,6035 STONERIDGE DRIVE,PLEASANTON,94588,PM25-PRI,CAP,0.008715758,TON,2017NEI_Feb2020
1607250,Alameda,15750711,1130319281,,STATE OF CALIFORNIA,STATE OF CALIFORNIA,,37.806090999999995,-122.27309,"1515 CLAY ST, ELIHU HARRIS BLDG",OAKLAND,94612,NOX,CAP,0.78010584,TON,2017NEI_Feb2020
1607253,Alameda,15750711,1130319281,,STATE OF CALIFORNIA,STATE OF CALIFORNIA,,37.806090999999995,-122.27309,"1515 CLAY ST, ELIHU HARRIS BLDG",OAKLAND,94612,PM10-PRI,CAP,0.037690815,TON,2017NEI_Feb2020
1607255,Alameda,15750711,1130319281,,STATE OF CALIFORNIA,STATE OF CALIFORNIA,,37.806090999999995,-122.27309,"1515 CLAY ST, ELIHU HARRIS BLDG",OAKLAND,94612,PM25-PRI,CAP,0.037529087999999995,TON,2017NEI_Feb2020
1607336,Alameda,15753511,1130320273,,JD GROUP,VINEYARD VALLEY LLC,Gasoline/Diesel Service Station,37.656459999999996,-121.82781899999999,5 TUSCANY PLACE,PLEASANTON,94566,NOX,CAP,6.23e-07,TON,2017NEI_Feb2020
1607409,Alameda,15754311,1130318461,,ROSE OF SHARON REHABILITATION,ROSE OF SHARON REHABILITATION,,37.799907,-122.25706100000001,1600 LAKESHORE AVE,OAKLAND,94621,NOX,CAP,0.001580772,TON,2017NEI_Feb2020
1607412,Alameda,15754311,1130318461,,ROSE OF SHARON REHABILITATION,ROSE OF SHARON REHABILITATION,,37.799907,-122.25706100000001,1600 LAKESHORE AVE,OAKLAND,94621,PM10-PRI,CAP,6.1095e-05,TON,2017NEI_Feb2020
1607414,Alameda,15754311,1130318461,,ROSE OF SHARON REHABILITATION,ROSE OF SHARON REHABILITATION,,37.799907,-122.25706100000001,1600 LAKESHORE AVE,OAKLAND,94621,PM25-PRI,CAP,5.9631000000000006e-05,TON,2017NEI_Feb2020
1607435,Alameda,15754411,1130318476,,SAN FRANCISCO PUBLIC UTILITIES,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,,37.592644,-121.88163,505 PALOMA WAY,SUNOL,94586,NOX,CAP,0.00500922,TON,2017NEI_Feb2020
1607438,Alameda,15754411,1130318476,,SAN FRANCISCO PUBLIC UTILITIES,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,,37.592644,-121.88163,505 PALOMA WAY,SUNOL,94586,PM10-PRI,CAP,0.000135326,TON,2017NEI_Feb2020
1607440,Alameda,15754411,1130318476,,SAN FRANCISCO PUBLIC UTILITIES,SAN FRANCISCO PUBLIC UTILITIES COMMISSION,,37.592644,-121.88163,505 PALOMA WAY,SUNOL,94586,PM25-PRI,CAP,0.000132084,TON,2017NEI_Feb2020
1607513,Alameda,15755011,1130320957,,ASUS COMPUTER INTERNATIONAL,ASUS COMPUTER INTERNATIONAL,,37.497465000000005,-121.927645,800 COPORATE WAY,FREMONT,94539,NOX,CAP,0.0019087260000000001,TON,2017NEI_Feb2020
1607516,Alameda,15755011,1130320957,,ASUS COMPUTER INTERNATIONAL,ASUS COMPUTER INTERNATIONAL,,37.497465000000005,-121.927645,800 COPORATE WAY,FREMONT,94539,PM10-PRI,CAP,3.7998000000000004e-05,TON,2017NEI_Feb2020
1607518,Alameda,15755011,1130320957,,ASUS COMPUTER INTERNATIONAL,ASUS COMPUTER INTERNATIONAL,,37.497465000000005,-121.927645,800 COPORATE WAY,FREMONT,94539,PM25-PRI,CAP,3.7088e-05,TON,2017NEI_Feb2020
1607539,Alameda,15755211,1130320329,,"SORAA, INC","SORAA, INC",,37.548256,-122.061412,6500 KAISER DRIVE,FREMONT,94555,NOX,CAP,0.01007747,TON,2017NEI_Feb2020
1607542,Alameda,15755211,1130320329,,"SORAA, INC","SORAA, INC",,37.548256,-122.061412,6500 KAISER DRIVE,FREMONT,94555,PM10-PRI,CAP,0.000771668,TON,2017NEI_Feb2020
1607544,Alameda,15755211,1130320329,,"SORAA, INC","SORAA, INC",,37.548256,-122.061412,6500 KAISER DRIVE,FREMONT,94555,PM25-PRI,CAP,0.000657829,TON,2017NEI_Feb2020
1607565,Alameda,15755311,1130320386,,"SATELLITE FIRST COMMUNITIES, L",SATELLITE CENTRAL,,37.810506,-122.27041100000001,540 21ST STREET,OAKLAND,94612,NOX,CAP,0.004870938,TON,2017NEI_Feb2020
1607568,Alameda,15755311,1130320386,,"SATELLITE FIRST COMMUNITIES, L",SATELLITE CENTRAL,,37.810506,-122.27041100000001,540 21ST STREET,OAKLAND,94612,PM10-PRI,CAP,0.000115785,TON,2017NEI_Feb2020
1607570,Alameda,15755311,1130320386,,"SATELLITE FIRST COMMUNITIES, L",SATELLITE CENTRAL,,37.810506,-122.27041100000001,540 21ST STREET,OAKLAND,94612,PM25-PRI,CAP,0.000113011,TON,2017NEI_Feb2020
1607591,Alameda,15755411,1130320392,,CITY OF BERKELEY - FIRE WAREHO,CITY OF BERKELEY - FIRE WAREHOUSE,,37.850549,-122.28838700000001,1011 FOLGER AVENUE,BERKELEY,94710,NOX,CAP,0.0017727160000000001,TON,2017NEI_Feb2020
1607594,Alameda,15755411,1130320392,,CITY OF BERKELEY - FIRE WAREHO,CITY OF BERKELEY - FIRE WAREHOUSE,,37.850549,-122.28838700000001,1011 FOLGER AVENUE,BERKELEY,94710,PM10-PRI,CAP,9.5902e-05,TON,2017NEI_Feb2020
1607596,Alameda,15755411,1130320392,,CITY OF BERKELEY - FIRE WAREHO,CITY OF BERKELEY - FIRE WAREHOUSE,,37.850549,-122.28838700000001,1011 FOLGER AVENUE,BERKELEY,94710,PM25-PRI,CAP,9.3605e-05,TON,2017NEI_Feb2020
1607603,Alameda,15755511,1130319782,,"ENERGY RECOVERY, INC","ENERGY RECOVERY, INC",,37.707731,-122.18543400000001,1717 DOOLITTLE DRIVE,SAN LEANDRO,94577,NOX,CAP,1.813996885,TON,2017NEI_Feb2020
1607606,Alameda,15755511,1130319782,,"ENERGY RECOVERY, INC","ENERGY RECOVERY, INC",,37.707731,-122.18543400000001,1717 DOOLITTLE DRIVE,SAN LEANDRO,94577,PM10-PRI,CAP,0.036513316000000004,TON,2017NEI_Feb2020
1607608,Alameda,15755511,1130319782,,"ENERGY RECOVERY, INC","ENERGY RECOVERY, INC",,37.707731,-122.18543400000001,1717 DOOLITTLE DRIVE,SAN LEANDRO,94577,PM25-PRI,CAP,0.036513316000000004,TON,2017NEI_Feb2020
1607658,Alameda,15756011,1130324015,,COCA-COLA BOTTLING COMPANY OF,"REYES COCA-COLA BOTTLING, LLC",Food Products Processing Plant,37.695818,-122.16420500000001,14655 WICKS BOULEVARD,SAN LEANDRO,94577,NOX,CAP,2.620563,TON,2017NEI_Feb2020
1607661,Alameda,15756011,1130324015,,COCA-COLA BOTTLING COMPANY OF,"REYES COCA-COLA BOTTLING, LLC",Food Products Processing Plant,37.695818,-122.16420500000001,14655 WICKS BOULEVARD,SAN LEANDRO,94577,PM10-PRI,CAP,0.05606243,TON,2017NEI_Feb2020
1607663,Alameda,15756011,1130324015,,COCA-COLA BOTTLING COMPANY OF,"REYES COCA-COLA BOTTLING, LLC",Food Products Processing Plant,37.695818,-122.16420500000001,14655 WICKS BOULEVARD,SAN LEANDRO,94577,PM25-PRI,CAP,0.05606243,TON,2017NEI_Feb2020
1607771,Alameda,15757311,1130319088,,AVALON BAY,AVALON BAY,,37.588411,-122.016967,24 UNION SQUARE,UNION CITY,94587,NOX,CAP,0.02969246,TON,2017NEI_Feb2020
1607774,Alameda,15757311,1130319088,,AVALON BAY,AVALON BAY,,37.588411,-122.016967,24 UNION SQUARE,UNION CITY,94587,PM10-PRI,CAP,0.0013087139999999999,TON,2017NEI_Feb2020
1607776,Alameda,15757311,1130319088,,AVALON BAY,AVALON BAY,,37.588411,-122.016967,24 UNION SQUARE,UNION CITY,94587,PM25-PRI,CAP,0.001277358,TON,2017NEI_Feb2020
1608703,Alameda,15768911,1130324178,,"TRANSCONTINENTAL, NORTHERN CAL","BAY AREA PRODUCTION SERVICES, LLC",,37.474323999999996,-121.93031599999999,47540 KATO ROAD,FREMONT,94538,NOX,CAP,3.028609924,TON,2017NEI_Feb2020
1608706,Alameda,15768911,1130324178,,"TRANSCONTINENTAL, NORTHERN CAL","BAY AREA PRODUCTION SERVICES, LLC",,37.474323999999996,-121.93031599999999,47540 KATO ROAD,FREMONT,94538,PM10-PRI,CAP,0.064612657,TON,2017NEI_Feb2020
1608708,Alameda,15768911,1130324178,,"TRANSCONTINENTAL, NORTHERN CAL","BAY AREA PRODUCTION SERVICES, LLC",,37.474323999999996,-121.93031599999999,47540 KATO ROAD,FREMONT,94538,PM25-PRI,CAP,0.064601882,TON,2017NEI_Feb2020
1609874,Alameda,15784911,1130319946,,"MALLAR INDUSTRIAL FINISHING, I","MALLAR INDUSTRIAL FINISHING, INC",,37.503621,-121.96098500000001,4500 ENTERPRISE ST,FREMONT,94539,NOX,CAP,0.01335532,TON,2017NEI_Feb2020
1609877,Alameda,15784911,1130319946,,"MALLAR INDUSTRIAL FINISHING, I","MALLAR INDUSTRIAL FINISHING, INC",,37.503621,-121.96098500000001,4500 ENTERPRISE ST,FREMONT,94539,PM10-PRI,CAP,0.001451214,TON,2017NEI_Feb2020
1609879,Alameda,15784911,1130319946,,"MALLAR INDUSTRIAL FINISHING, I","MALLAR INDUSTRIAL FINISHING, INC",,37.503621,-121.96098500000001,4500 ENTERPRISE ST,FREMONT,94539,PM25-PRI,CAP,0.000985014,TON,2017NEI_Feb2020
1610075,Alameda,15788311,1130323417,,XOMA CORPORATION,"AGENUS WEST, LLC",,37.854718,-122.29193799999999,901 HEINZ AVENUE,BERKELEY,94710,NOX,CAP,0.002815072,TON,2017NEI_Feb2020
1610078,Alameda,15788311,1130323417,,XOMA CORPORATION,"AGENUS WEST, LLC",,37.854718,-122.29193799999999,901 HEINZ AVENUE,BERKELEY,94710,PM10-PRI,CAP,3.8595e-05,TON,2017NEI_Feb2020
1610080,Alameda,15788311,1130323417,,XOMA CORPORATION,"AGENUS WEST, LLC",,37.854718,-122.29193799999999,901 HEINZ AVENUE,BERKELEY,94710,PM25-PRI,CAP,3.767e-05,TON,2017NEI_Feb2020
1617128,Alameda,15895111,1130320312,,MANHEIM SAN FRANCISCO BAY,MANHEIM SAN FRANCISCO BAY,"Auto Body, Painting, or Repair Shop",37.616498,-122.06681100000002,29900 AUCTION WAY,HAYWARD,94544,NOX,CAP,0.20047643,TON,2017NEI_Feb2020
1617131,Alameda,15895111,1130320312,,MANHEIM SAN FRANCISCO BAY,MANHEIM SAN FRANCISCO BAY,"Auto Body, Painting, or Repair Shop",37.616498,-122.06681100000002,29900 AUCTION WAY,HAYWARD,94544,PM10-PRI,CAP,0.003978837,TON,2017NEI_Feb2020
1617133,Alameda,15895111,1130320312,,MANHEIM SAN FRANCISCO BAY,MANHEIM SAN FRANCISCO BAY,"Auto Body, Painting, or Repair Shop",37.616498,-122.06681100000002,29900 AUCTION WAY,HAYWARD,94544,PM25-PRI,CAP,0.003965583,TON,2017NEI_Feb2020
1617996,Alameda,15915111,1130320751,,NEW CINGULAR WIRELESS DBA AT&T,NEW CINGULAR WIRELESS DBA AT&T MOBILITY,,37.758924,-122.028521,10410 CROW CANYON ROAD,CASTRO VALLEY,94552,NOX,CAP,0.00024988,TON,2017NEI_Feb2020
1617999,Alameda,15915111,1130320751,,NEW CINGULAR WIRELESS DBA AT&T,NEW CINGULAR WIRELESS DBA AT&T MOBILITY,,37.758924,-122.028521,10410 CROW CANYON ROAD,CASTRO VALLEY,94552,PM10-PRI,CAP,0.00036497099999999996,TON,2017NEI_Feb2020
1618001,Alameda,15915111,1130320751,,NEW CINGULAR WIRELESS DBA AT&T,NEW CINGULAR WIRELESS DBA AT&T MOBILITY,,37.758924,-122.028521,10410 CROW CANYON ROAD,CASTRO VALLEY,94552,PM25-PRI,CAP,0.00036497099999999996,TON,2017NEI_Feb2020
1618005,Alameda,15915211,1130317418,,"NEW CINGULAR WIRELESS,PCS,LLC","NEW CINGULAR WIRELESS,PCS,LLC DBA AT&T MOBILITY",,37.536596,-121.65988200000001,ALTAMONT & FLYNN RD,LIVERMORE,94550,NOX,CAP,2.6968000000000003e-05,TON,2017NEI_Feb2020
1618008,Alameda,15915211,1130317418,,"NEW CINGULAR WIRELESS,PCS,LLC","NEW CINGULAR WIRELESS,PCS,LLC DBA AT&T MOBILITY",,37.536596,-121.65988200000001,ALTAMONT & FLYNN RD,LIVERMORE,94550,PM10-PRI,CAP,0.001309315,TON,2017NEI_Feb2020
1618010,Alameda,15915211,1130317418,,"NEW CINGULAR WIRELESS,PCS,LLC","NEW CINGULAR WIRELESS,PCS,LLC DBA AT&T MOBILITY",,37.536596,-121.65988200000001,ALTAMONT & FLYNN RD,LIVERMORE,94550,PM25-PRI,CAP,0.001309315,TON,2017NEI_Feb2020
1618146,Alameda,15917411,1130320906,,VERIZON WIRELESS (HAYWARD WEST,VERIZON WIRELESS (HAYWARD WEST WINTON),,37.652921,-122.134622,2181 W WINTON AVE,HAYWARD,94545,NOX,CAP,0.02345892,TON,2017NEI_Feb2020
1618149,Alameda,15917411,1130320906,,VERIZON WIRELESS (HAYWARD WEST,VERIZON WIRELESS (HAYWARD WEST WINTON),,37.652921,-122.134622,2181 W WINTON AVE,HAYWARD,94545,PM10-PRI,CAP,0.0016764689999999999,TON,2017NEI_Feb2020
1618151,Alameda,15917411,1130320906,,VERIZON WIRELESS (HAYWARD WEST,VERIZON WIRELESS (HAYWARD WEST WINTON),,37.652921,-122.134622,2181 W WINTON AVE,HAYWARD,94545,PM25-PRI,CAP,0.0016363039999999999,TON,2017NEI_Feb2020
1618484,Alameda,15920011,1130317092,,VERIZON WIRELESS (SUNOL),VERIZON WIRELESS (SUNOL),,37.619819,-121.922683,37000 PALOMARES RD,SUNOL,94586,NOX,CAP,0.01766932,TON,2017NEI_Feb2020
1618487,Alameda,15920011,1130317092,,VERIZON WIRELESS (SUNOL),VERIZON WIRELESS (SUNOL),,37.619819,-121.922683,37000 PALOMARES RD,SUNOL,94586,PM10-PRI,CAP,0.000325879,TON,2017NEI_Feb2020
1618489,Alameda,15920011,1130317092,,VERIZON WIRELESS (SUNOL),VERIZON WIRELESS (SUNOL),,37.619819,-121.922683,37000 PALOMARES RD,SUNOL,94586,PM25-PRI,CAP,0.000318072,TON,2017NEI_Feb2020
1618547,Alameda,15920611,1130319740,,VERIZON WIRELESS (WEST JACKSON,VERIZON WIRELESS (WEST JACKSON),,37.636705,-122.049435,24505TH & 24549 SOTO RD,HAYWARD,94544,NOX,CAP,0.004617018,TON,2017NEI_Feb2020
1618550,Alameda,15920611,1130319740,,VERIZON WIRELESS (WEST JACKSON,VERIZON WIRELESS (WEST JACKSON),,37.636705,-122.049435,24505TH & 24549 SOTO RD,HAYWARD,94544,PM10-PRI,CAP,0.000249785,TON,2017NEI_Feb2020
1618552,Alameda,15920611,1130319740,,VERIZON WIRELESS (WEST JACKSON,VERIZON WIRELESS (WEST JACKSON),,37.636705,-122.049435,24505TH & 24549 SOTO RD,HAYWARD,94544,PM25-PRI,CAP,0.00024380099999999998,TON,2017NEI_Feb2020
1618884,Alameda,15925211,1130320487,,TARGET CORPORATION STORE #T276,TARGET CORPORATION STORE #T2767,,37.829081,-122.289249,1555 40TH STREET,OAKLAND,94608,NOX,CAP,0.000422552,TON,2017NEI_Feb2020
1618887,Alameda,15925211,1130320487,,TARGET CORPORATION STORE #T276,TARGET CORPORATION STORE #T2767,,37.829081,-122.289249,1555 40TH STREET,OAKLAND,94608,PM10-PRI,CAP,0.00013356,TON,2017NEI_Feb2020
1618889,Alameda,15925211,1130320487,,TARGET CORPORATION STORE #T276,TARGET CORPORATION STORE #T2767,,37.829081,-122.289249,1555 40TH STREET,OAKLAND,94608,PM25-PRI,CAP,0.00013356,TON,2017NEI_Feb2020
1618893,Alameda,15925311,1130320738,,TARGET CORPORATION STORE #T277,TARGET CORPORATION STORE #T2771,,37.7057,-121.87463899999999,2800 DUBLIN BLVD,DUBLIN,94568,NOX,CAP,0.00036081,TON,2017NEI_Feb2020
1618896,Alameda,15925311,1130320738,,TARGET CORPORATION STORE #T277,TARGET CORPORATION STORE #T2771,,37.7057,-121.87463899999999,2800 DUBLIN BLVD,DUBLIN,94568,PM10-PRI,CAP,0.001137449,TON,2017NEI_Feb2020
1618898,Alameda,15925311,1130320738,,TARGET CORPORATION STORE #T277,TARGET CORPORATION STORE #T2771,,37.7057,-121.87463899999999,2800 DUBLIN BLVD,DUBLIN,94568,PM25-PRI,CAP,0.001137449,TON,2017NEI_Feb2020
1618962,Alameda,15925911,1130320746,,WALMART STORE #1972,WALMART STORE #1972 C/O APTIM,,37.698599,-121.76813200000001,2700 LAS POSITAS ROAD,LIVERMORE,94551,NOX,CAP,0.005986458,TON,2017NEI_Feb2020
